Filename English,modal_name,Modal name agreement (%),H value,DKO (%),DKN (%),TOT (%),Modal category,Category agreement (%),Hcat,Familiarity,Visual complexity,Object agreement,Viewpoint agreement,NMI,Manipulability,Living/non-living,modal_name_clean
50dollarsbill.jpg,50$ bill,0.3684210526315789,2.7911718104484082,0,0,0,Jewel,0.8461538461538461,0.8438664896060322,4.461538461538462,2.948717948717949,4.28125,4.181818181818182,1,1.696969696969697,NL,50$ bill
alarmclock.jpg,Alarm clock,0.4444444444444444,2.4166079048099856,0.05128205128205128,0.02564102564102564,0,Electronic,0.8648648648648649,0.863790149747272,4.378378378378378,3.0789473684210527,3.121212121212121,3.727272727272727,0,2.090909090909091,NL,Alarm clock
antenna.jpg,Antenna,0.7419354838709677,1.3399406655703816,0.10256410256410256,0.05128205128205128,0.05128205128205128,Electronic,0.8285714285714286,1.1167000853965077,3.2432432432432434,3.0526315789473686,3,3.6363636363636362,0,1.9393939393939394,NL,Antenna
ashtray01.jpg,Ashtray *,0.918918918918919,0.5344875115070162,0,0.05128205128205128,0,Other,0.4444444444444444,1.8630104105299066,3.918918918918919,2.6315789473684212,4.121212121212121,4.454545454545454,0,3.242424242424242,NL,Ashtray
axe.jpg,Axe *,0.7647058823529411,1.4341854097306803,0.02564102564102564,0.07692307692307693,0.02564102564102564,Tool,0.7692307692307693,1.2727837550899965,3.717948717948718,2.3846153846153846,4.151515151515151,3.606060606060606,0,3.9696969696969697,NL,Axe
babybottle.jpg,Baby bottle,0.2903225806451613,2.8838476178906154,0,0.20512820512820512,0,Kitchen item,0.6666666666666666,1.3905783305058885,3.5641025641025643,2.4615384615384617,3.8214285714285716,3.8666666666666667,4,2.3333333333333335,NL,Baby bottle
babyseat.jpg,Baby seat,0.3142857142857143,3.370325222392473,0.02564102564102564,0.05128205128205128,0.02564102564102564,Other,0.40625,2.4853048652364227,3.2972972972972974,2.3513513513513513,3.03125,3.65625,0,2.25,NL,Baby seat
backpack01a.jpg,Backpack,0.7692307692307693,1.3376687478258629,0,0,0,Sport,0.47368421052631576,1.6068322783181095,4.666666666666667,3.3846153846153846,4.09375,3.34375,1,3.28125,NL,Backpack
bag.jpg,Bag,0.3684210526315789,3.0590519373979617,0,0.02564102564102564,0,Other,0.4594594594594595,1.8732788591448477,3.7567567567567566,2.972972972972973,3.40625,3.032258064516129,0,2.225806451612903,NL,Bag
bagel.jpg,Bagel,0.868421052631579,0.5617526078313281,0,0,0.02564102564102564,Food,0.9743589743589743,0.2075771740639564,4.487179487179487,2.6153846153846154,4.818181818181818,4.606060606060606,0,1.878787878787879,NL,Bagel
ball02.jpg,Ball *,0.8823529411764706,0.6180038597674269,0.07692307692307693,0.05128205128205128,0,Toy,0.6176470588235294,1.6496525930759627,3.388888888888889,1.6486486486486487,3.46875,4.0625,0,3.5,NL,Ball
balloon01b.jpg,Balloon *,0.8717948717948718,0.8501782034132341,0,0,0,Toy,0.5384615384615384,1.8549891326856203,4.435897435897436,1.8974358974358974,4.0625,3.1875,1,3.2903225806451615,NL,Balloon
bandage.jpg,Bandage,0.4230769230769231,2.746261437095948,0.07692307692307693,0.15384615384615385,0.10256410256410256,Medical,0.6666666666666666,1.6816922801269265,3.8378378378378377,2.4324324324324325,3.5757575757575757,3.6666666666666665,0,2.4545454545454546,NL,Bandage
bandaid01.jpg,Band-aid,0.75,1.3501878900165245,0.07894736842105263,0.07894736842105263,0,Medical,0.47058823529411764,1.8090728622445904,3.891891891891892,1.8611111111111112,4,3.6363636363636362,0,3.212121212121212,NL,Band-aid
baseball01a.jpg,Baseball,0.8717948717948718,0.7988961521311829,0,0,0,Sport,0.8974358974358975,0.560279318984369,3.8205128205128207,2.4358974358974357,4.7272727272727275,4.818181818181818,0,3.484848484848485,NL,Baseball
bastingbrush.jpg,Brush,0.36666666666666664,3.4132694187027277,0.07692307692307693,0.1282051282051282,0.02564102564102564,Kitchen item,0.5833333333333334,1.916639948566854,3.4324324324324325,2.027027027027027,2.606060606060606,2.787878787878788,0,3.0303030303030303,NL,Brush
battery02b.jpg,Battery,0.9473684210526315,0.350103827866658,0,0,0,Electronic,0.8378378378378378,0.8738811701185576,4.578947368421052,2.1842105263157894,3.727272727272727,3.484848484848485,0,1.606060606060606,NL,Battery
beermug01a.jpg,Beer mug,0.2564102564102564,3.1411547084663427,0,0,0,Kitchen item,0.8421052631578947,0.7742433029172696,4.3076923076923075,2.6666666666666665,4.545454545454546,4.575757575757576,0,3.46875,NL,Beer mug
belt02a.jpg,Belt *,0.9487179487179487,0.3431003078809371,0,0,0,Cloth,1,0,4.384615384615385,2.0256410256410255,4.3125,4.290322580645161,0,3.84375,NL,Belt
bib.jpg,Bib,0.84375,0.8394734356069649,0,0.08108108108108109,0.05405405405405406,Cloth,0.717948717948718,1.3337172747099444,3.7948717948717947,2.5384615384615383,4.068965517241379,3.966666666666667,4,2.6666666666666665,NL,Bib
bikehelmet.jpg,Helmet,0.5,1.8866071775466908,0,0.02564102564102564,0,Sport,0.9487179487179487,0.3431003078809371,4.128205128205129,2.9743589743589745,4.424242424242424,4.3125,0,2.8484848484848486,NL,Helmet
binder03b.jpg,Binder,0.6842105263157895,1.4620612732838056,0,0,0.02564102564102564,School supply,1,0,4.384615384615385,1.9743589743589745,4,3.34375,0,2.21875,NL,Binder
binoculars01b.jpg,Binoculars,0.9714285714285714,0.18717625687320832,0,0.05128205128205128,0.05128205128205128,Sport,0.6756756756756757,1.5238325855829917,4.0256410256410255,3.4615384615384617,4.757575757575758,4.181818181818182,0,4.363636363636363,NL,Binoculars
birdie.jpg,Birdie,0.375,2.5817475629608078,0.05263157894736842,0.10526315789473684,0,Sport,0.7647058823529411,1.2291137946145025,3.864864864864865,2.7837837837837838,4.59375,3.84375,1,2.6666666666666665,NL,Birdie
bleachbottle.jpg,Bottle,0.2972972972972973,3.7413882220748778,0.02564102564102564,0.02564102564102564,0,Household article,0.8157894736842105,0.9958199970753452,3.891891891891892,1.868421052631579,4.517241379310345,4.428571428571429,4,1.4333333333333333,NL,Bottle
book01b.jpg,Book *,0.8974358974358975,0.6821995113475348,0,0,0,School supply,0.5128205128205128,1.6620861342206048,4.538461538461538,2.2051282051282053,4.181818181818182,2.8484848484848486,0,3.878787878787879,NL,Book
boot02b.jpg,Boot *,0.8205128205128205,1.0802740137340432,0,0,0,Cloth,0.9230769230769231,0.5131637559924214,4.447368421052632,2.289473684210526,3.8484848484848486,3.8125,0,2.8125,NL,Boot
bottlecap.jpg,Bottle cap,0.8571428571428571,0.9233767921376648,0,0.05263157894736842,0.02631578947368421,Other,0.5789473684210527,1.6927634643321547,4.105263157894737,2.1315789473684212,4.333333333333333,3.303030303030303,0,2.5757575757575757,NL,Bottle cap
bottleopener01.jpg,Bottle opener,0.6857142857142857,1.5380427471245517,0.02564102564102564,0.07692307692307693,0,Kitchen item,0.7222222222222222,1.380029036240847,3.9705882352941178,2.342857142857143,2.787878787878788,2.8181818181818183,0,3.212121212121212,NL,Bottle opener
bow02b.jpg,Bow,0.45454545454545453,2.3971745303799312,0,0.10526315789473684,0.02631578947368421,Decoration,0.7435897435897436,1.4420345256192952,4.205128205128205,2.8974358974358974,3.806451612903226,4.137931034482759,1,1.9333333333333333,NL,Bow
bowl01.jpg,Bowl,0.6666666666666666,1.5976823946031404,0,0,0,Kitchen item,0.9230769230769231,0.46188170471037016,4.410256410256411,2.1025641025641026,3.8181818181818183,4.090909090909091,0,1.7878787878787878,NL,Bowl
box01.jpg,Box *,0.48717948717948717,2.037074239209294,0,0,0,Decoration,0.6842105263157895,1.591244020489677,3.7435897435897436,2.4871794871794872,2.878787878787879,3.393939393939394,0,2.6666666666666665,NL,Box
boxcutter03a.jpg,Exacto knife,0.40625,2.2353048652364222,0,0.13157894736842105,0.02631578947368421,Tool,0.8648648648648649,0.6689128250884093,4.243243243243243,2.945945945945946,4.0344827586206895,3.7241379310344827,4,2.7586206896551726,NL,Exacto knife
bracelet01.jpg,Bracelet,0.6176470588235294,2.0804432565928694,0.02564102564102564,0.05128205128205128,0.05128205128205128,Jewel,0.5263157894736842,2.1119375699975906,3.4473684210526314,2.210526315789474,2.8181818181818183,3.5454545454545454,0,2.9393939393939394,NL,Bracelet
bracket01.jpg,Bracket,0.2777777777777778,3.4138338639736006,0.05128205128205128,0.4358974358974359,0.05128205128205128,Tool,0.5135135135135135,1.3326649224764204,3.3421052631578947,2.0277777777777777,3.310344827586207,3.1724137931034484,3,1.4827586206896552,NL,Bracket
bread.jpg,Bread *,0.5,1.5817701005605351,0,0.02564102564102564,0,Food,0.9473684210526315,0.38548453695628504,4.461538461538462,2.4358974358974357,3.1515151515151514,3.6363636363636362,0,1.9090909090909092,NL,Bread
brick.jpg,Brick,1,0,0,0.05128205128205128,0,Building material,0.5789473684210527,1.52492868964325,3.641025641025641,2.2051282051282053,3.8181818181818183,4.121212121212121,0,1.7575757575757576,NL,Brick
brooch.jpg,Brooch,0.5161290322580645,2.2571111337921392,0.07692307692307693,0.07692307692307693,0.02564102564102564,Decoration/Jewel,0.4857142857142857,1.507892320641787,3,3.58974358974359,3.1515151515151514,3.606060606060606,0,2.121212121212121,NL,Brooch
broom.jpg,Broom *,0.9444444444444444,0.36509898470588065,0,0.05128205128205128,0.02564102564102564,Household article,0.717948717948718,1.4875634285560984,4.256410256410256,2.289473684210526,4.5,3.03125,1,3.90625,NL,Broom
bubbleblower.jpg,Bubbles,0.22580645161290322,3.5586761513920346,0.02631578947368421,0.10526315789473684,0.05263157894736842,Toy,0.8157894736842105,0.7923429510862291,3.789473684210526,2.4054054054054053,3.6666666666666665,4.333333333333333,0,3.8484848484848486,NL,Bubbles
bucket01a.jpg,Bucket,0.5833333333333334,1.759703032238568,0,0,0.02702702702702703,Household article,0.7435897435897436,1.2788415005782625,3.948717948717949,2.0256410256410255,3.6666666666666665,3.606060606060606,0,2.4545454545454546,NL,Bucket
bungeecord02.jpg,Bungee cord,0.4782608695652174,2.7820946601870014,0.02564102564102564,0.20512820512820512,0.1794871794871795,Tool,0.34210526315789475,1.9314145311293238,3.6315789473684212,2.263157894736842,3.96875,3.8125,0,2.59375,NL,Bungee cord
butterdish.jpg,Butter dish,0.5185185185185185,2.6325553203558223,0.07692307692307693,0.23076923076923078,0,Kitchen item,0.8285714285714286,0.9898130495535494,3.5428571428571427,2.142857142857143,3.272727272727273,3.8181818181818183,0,1.606060606060606,NL,Butter dish
button01.jpg,Button *,1,0,0,0,0.07692307692307693,Cloth,0.5384615384615384,1.7394428936477806,4.410256410256411,1.6153846153846154,3.9696969696969697,3.9696969696969697,0,2.6363636363636362,NL,Button
cable01.jpg,Cable,0.2777777777777778,3.7204580717927542,0.02564102564102564,0.05128205128205128,0,Electronic,1,0.20878106395249305,3.8205128205128207,2.4358974358974357,3.4375,3.4375,1,1.7419354838709677,NL,Cable
calculator01.jpg,Calculator,1,0,0,0,0,School supply,0.7435897435897436,0.9221496271298935,4.333333333333333,3.128205128205128,4.090909090909091,3.0303030303030303,0,3.0303030303030303,NL,Calculator
camera01a.jpg,Camera,0.8205128205128205,0.9264278598878894,0,0,0,Electronic,0.6578947368421053,1.4559168622760033,4.512820512820513,3.4358974358974357,3.8484848484848486,4.03030303030303,0,4.454545454545454,NL,Camera
cameracase01a.jpg,Camera case,0.2631578947368421,3.2648157651201313,0,0,0,Other,0.3157894736842105,2.594846451496351,3.5641025641025643,2.5128205128205128,3.4545454545454546,2.65625,0,1.7878787878787878,NL,Camera case
candle01.jpg,Candle *,1,0,0,0.02564102564102564,0,Decoration,0.5,1.7143973670023924,4.2631578947368425,2.1315789473684212,3.9696969696969697,2.6666666666666665,0,2.878787878787879,NL,Candle
candleholder01.jpg,Candle holder,0.5357142857142857,1.62404478108944,0.07894736842105263,0.18421052631578946,0,Decoration,0.7142857142857143,1.390674667044064,3.4864864864864864,2.4864864864864864,3.21875,3.9375,0,2,NL,Candle holder
candy.jpg,Candy,0.9459459459459459,0.3574288901404681,0,0.02564102564102564,0,Food,0.8717948717948718,0.798896152131183,4.358974358974359,2.076923076923077,3.878787878787879,3.8181818181818183,0,2.3333333333333335,NL,Candy
cane.jpg,Cane,0.7142857142857143,1.3119635955536793,0,0.07692307692307693,0.02564102564102564,Medical,0.5277777777777778,1.6774202024400344,3.4615384615384617,2.282051282051282,3.90625,3.033333333333333,1,3.689655172413793,NL,Cane
cap01a.jpg,Cap *,0.4864864864864865,2.122428784961604,0,0,0,Cloth,0.9210526315789473,0.4709563136258531,4.378378378378378,2.6216216216216215,3.5454545454545454,4.03030303030303,0,3.4242424242424243,NL,Cap
carkeys.jpg,Car keys,0.6578947368421053,1.7319754147937154,0,0,0,Other,0.5,1.9825635643428061,4.153846153846154,2.4358974358974357,3.9393939393939394,3.8181818181818183,0,3.1515151515151514,NL,Car keys
cassettetape01a.jpg,Cassette tape,0.35135135135135137,2.3921876640741524,0,0,0.02631578947368421,Electronic,0.8157894736842105,0.9200996082513171,4.2894736842105265,2.8421052631578947,4.575757575757576,3.606060606060606,0,2.34375,NL,Cassette tape
caulking.jpg,Caulking,0.4583333333333333,2.7493896755123957,0.10256410256410256,0.28205128205128205,0,Tool,0.6944444444444444,1.1462779945942128,3.324324324324324,2.2972972972972974,4.09375,4.09375,1,1.90625,NL,Caulking
CD.jpg,CD,0.9230769230769231,0.5131637559924214,0,0,0,Electronic,0.8461538461538461,0.9447508799170625,4.7105263157894735,2.6578947368421053,4.34375,4.15625,0,2.5,NL,CD
cell phone.jpg,Cell phone,0.8461538461538461,0.9657866819691978,0,0,0,Electronic,0.9210526315789473,0.570459551855934,4.384615384615385,3.3157894736842106,4.03030303030303,3.757575757575758,0,3.9393939393939394,NL,Cell phone
chain.jpg,Chain *,0.9473684210526315,0.2974722489192896,0,0.02564102564102564,0,Other,0.4358974358974359,2.5189088789180825,3.4871794871794872,2.1538461538461537,3.9393939393939394,3.6875,0,2.242424242424242,NL,Chain
chair.jpg,Chair *,0.5128205128205128,1.9221299662738431,0,0,0,Furniture,0.6578947368421053,1.679343835846347,4.512820512820513,2.4615384615384617,3.121212121212121,3.9696969696969697,0,3.696969696969697,NL,Chair
chalk.jpg,Chalk,1,0,0.1282051282051282,0.05128205128205128,0,School supply,0.8787878787878788,0.7146532448524052,3.6578947368421053,1.6578947368421053,4.3125,3.9393939393939394,0,2.5757575757575757,NL,Chalk
chalkboard.jpg,Chalkboard,0.3548387096774194,2.3970018344551365,0.05263157894736842,0.13157894736842105,0,School supply,0.5833333333333334,1.7988671859668202,3.4473684210526314,1.894736842105263,3.696969696969697,3.242424242424242,0,2.212121212121212,NL,Chalkboard
chalkboarderaser.jpg,Eraser,0.24324324324324326,3.1229571635738713,0.05128205128205128,0,0,School supply,0.6944444444444444,1.5351668834831016,3.973684210526316,2.324324324324324,4.28125,3.25,1,3.28125,NL,Eraser
champagne.jpg,Champagne,0.41025641025641024,2.2310582322272805,0,0,0,Food,0.6923076923076923,1.4090653013852523,4.256410256410256,2.6666666666666665,4.393939393939394,4.515151515151516,0,3.242424242424242,NL,Champagne
cheese.jpg,Cheese,0.717948717948718,1.4362813772740468,0,0,0,Food,1,0.03746167024056628,4.435897435897436,2.6666666666666665,4.03030303030303,3.8484848484848486,0,1.4516129032258065,NL,Cheese
chessboard.jpg,Chess board,0.34210526315789475,2.0192751672902887,0,0,0,Toy,0.9487179487179487,0.4111532437135734,4.153846153846154,3.769230769230769,4.363636363636363,4.484848484848484,0,2.8181818181818183,NL,Chess board
chisel02b.jpg,Chisel *,0.5294117647058824,1.9386790169573507,0.07894736842105263,0.47368421052631576,0,Tool,0.8571428571428571,0.8662339349948076,3.108108108108108,2.081081081081081,3.933333333333333,3.8,3,2.7,NL,Chisel
christmasball.jpg,Christmas ball,0.37037037037037035,2.5480797641829542,0,0.125,0.03125,Decoration,0.8461538461538461,0.8712768327156424,4.051282051282051,2.358974358974359,4.419354838709677,4.225806451612903,2,2.2580645161290325,NL,Christmas ball
cigarette.jpg,Cigarette *,0.9487179487179487,0.2918182565988859,0,0,0,Other,0.8157894736842105,1.0285861154394644,4.102564102564102,2,4.484848484848484,3.8181818181818183,0,4.242424242424242,NL,Cigarette
circuitboard.jpg,Motherboard,0.2571428571428571,3.6395982887330325,0,0.05263157894736842,0.02631578947368421,Electronic,0.8421052631578947,0.9925966477819347,3.358974358974359,4.128205128205129,3.7666666666666666,3.870967741935484,3,1.5806451612903225,NL,Motherboard
clamp.jpg,Clamp,0.3157894736842105,2.465069461815837,0.02857142857142857,0.4,0.02857142857142857,Tool,0.8484848484848485,0.904820246097456,3,2.5454545454545454,3.064516129032258,3.0625,1,2.09375,NL,Clamp
clipboard.jpg,Clipboard,0.7931034482758621,1.2703284092892515,0,0.23076923076923078,0.02564102564102564,School supply,0.9230769230769231,0.5131637559924214,4.076923076923077,2.0789473684210527,4.2727272727272725,3.787878787878788,0,2.1818181818181817,NL,Clipboard
clock01a.jpg,Clock *,0.9230769230769231,0.46188170471037016,0,0,0,Decoration,0.3333333333333333,2.245252575338885,4.461538461538462,2.6923076923076925,3.1818181818181817,3.212121212121212,0,3.090909090909091,NL,Clock
clothespin03b.jpg,Clothes pin *,0.7241379310344828,1.4444101889028331,0.02564102564102564,0.10256410256410256,0.1282051282051282,Household article,0.5675675675675675,1.945453611809091,4.2631578947368425,2.263157894736842,4.34375,3,0,2.5757575757575757,NL,Clothes pin
coffeepot03a.jpg,Coffee pot,0.5,2.788308822454333,0,0.02564102564102564,0,Kitchen item,0.8717948717948718,0.798896152131183,4.17948717948718,2.3421052631578947,4.121212121212121,4.25,0,2.1818181818181817,NL,Coffee pot
coins01b.jpg,Coins,0.6153846153846154,1.2304069277560443,0,0,0,Jewel,0.7948717948717948,0.8142416330883426,4.717948717948718,2.230769230769231,4.333333333333333,4.181818181818182,0,2.606060606060606,NL,Coins
comb02a.jpg,Comb *,0.8717948717948718,0.7282580110500685,0,0,0,Bathroom items,0.8974358974358975,0.5927348772330878,4.384615384615385,1.8974358974358974,3.6666666666666665,2.9393939393939394,0,4.090909090909091,NL,Comb
compactpowder.jpg,Compact,0.2647058823529412,3.2549992376092174,0,0.10526315789473684,0,Bathroom items,0.9210526315789473,0.570459551855934,3.8947368421052633,2.236842105263158,4.225806451612903,3.7096774193548385,2,3.21875,NL,Compact
computermouse06.jpg,Mouse,0.8461538461538461,0.6193821946787638,0,0,0,Electronic,0.8717948717948718,0.9174964049211058,4.769230769230769,2.58974358974359,4.666666666666667,3.909090909090909,0,3.1875,NL,Mouse
condom.jpg,Condom,1,0,0,0,0,Bathroom items,0.40540540540540543,2.1527770192802738,4.076923076923077,2.1538461538461537,4.03030303030303,3.878787878787879,0,3.393939393939394,NL,Condom
cookie.jpg,Cookie,0.8157894736842105,0.9958199970753451,0.02564102564102564,0,0,Food,0.9487179487179487,0.3776406221754407,4.410256410256411,1.8717948717948718,3.9393939393939394,4.121212121212121,0,2.0303030303030303,NL,Cookie
cookiecutter.jpg,Cookie cutter,0.7096774193548387,1.7249222584507282,0.02564102564102564,0.15384615384615385,0.02564102564102564,Kitchen item,0.9736842105263158,0.21200047224972154,3.717948717948718,1.9743589743589745,3.9393939393939394,3.8484848484848486,0,2.0303030303030303,NL,Cookie cutter
cooler.jpg,Cooler,0.631578947368421,2.0363722498302237,0,0.02564102564102564,0,Sport,0.5789473684210527,1.7607204722176055,4,2.0256410256410255,4.151515151515151,4.125,0,2.25,NL,Cooler
corkscrew03a.jpg,Corkscrew,0.6774193548387096,1.6561748304399728,0,0.1282051282051282,0.07692307692307693,Kitchen item,0.8974358974358975,0.6821995113475348,3.948717948717949,2.358974358974359,4.125,3.96875,1,3.303030303030303,NL,Corkscrew
cottonpad.jpg,Cotton pad,0.3103448275862069,3.503352977363977,0.10256410256410256,0.1282051282051282,0.02564102564102564,Bathroom items,0.8235294117647058,0.9140471542357508,3.735294117647059,2.264705882352941,3.7419354838709675,3.65625,2,1.84375,NL,Cotton pad
cracker02.jpg,Cracker,0.717948717948718,1.363082583113192,0,0,0,Food,0.9743589743589743,0.17203694935311384,4.384615384615385,2.1794871794871793,4.424242424242424,4.090909090909091,0,1.878787878787879,NL,Cracker
crayon.jpg,Crayon,0.8205128205128205,1.1315560650160943,0,0,0,School supply,0.7692307692307693,0.8954863760864646,4.102564102564102,1.9230769230769231,4.125,3.8125,0,2.25,NL,Crayon
croissant.jpg,Croissant,0.8918918918918919,0.7103991510660049,0,0,0.05128205128205128,Food,0.9743589743589743,0.2075771740639564,4.512820512820513,2.871794871794872,4.303030303030303,4.03030303030303,0,1.7272727272727273,NL,Croissant
crumpledpaper.jpg,Paper,0.4864864864864865,2.3016702564683436,0.02631578947368421,0,0,School supply,0.6578947368421053,1.5611800201707402,3.9743589743589745,2.58974358974359,4.03030303030303,4.03030303030303,0,2.65625,NL,Paper
cup01.jpg,Cup *,0.6153846153846154,1.5095462966524695,0,0,0,Kitchen item,0.9487179487179487,0.3776406221754407,4.631578947368421,1.837837837837838,3.6363636363636362,4.454545454545454,0,3.272727272727273,NL,Cup
cuttingboard.jpg,Cutting board,0.48,2.9230741894285694,0.13157894736842105,0.21052631578947367,0,Kitchen item,0.7666666666666667,1.1397443887542167,3.5588235294117645,2.0606060606060606,3.4545454545454546,3.727272727272727,0,2.3636363636363638,NL,Cutting board
dentalfloss03b.jpg,Dental floss,0.5,2.162204696585777,0,0.05128205128205128,0.02564102564102564,Bathroom items,0.7631578947368421,1.4879849454093532,4.153846153846154,2.3333333333333335,3.878787878787879,3.5454545454545454,0,3.878787878787879,NL,Dental floss
deodorant02a.jpg,Deodorant,0.8648648648648649,0.8310749872505714,0,0.02631578947368421,0,Bathroom items,0.8205128205128205,0.8688014363080618,4.54054054054054,2.135135135135135,3.65625,3.9375,0,4,NL,Deodorant
